title,date,text,page_url
Le passeport commun de l'AES annoncé pour le 29 janvier,24/01/2025,"L’annonce de la mise en circulation du passeport commun de l’AES a été faite conformément aux décisions prises par les ministres en charge du développement des 3 pays, lors d’une rencontre tenue à Bamako du 14 au 17 janvier 2025.
L'Alliance des États du Sahel (AES) va mettre en circulation dès le 29 janvier 2025 son passeport commun annoncé depuis quelques mois. C’est ce que... (lien) 
24/01/2025 - Le passeport commun de l'AES annoncé pour le 29 janvier",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=77
Nigeria : l’État autorise un projet de raffinerie de brut dans le Delta du Niger,24/01/2025,"Premier producteur d’or noir en Afrique, le Nigeria travaille activement à accroitre la capacité de raffinage local de ses ressources pétrolières en même temps qu’il poursuit ses efforts en faveur de sa production. 
Au Nigeria, l’autorité de régulation des segments intermédiaire et aval de l’industrie pétrolière locale (NMDPRA) a accordé mercredi son feu vert à... (lien) 
24/01/2025 - Nigeria : l’État autorise un projet de raffinerie de brut dans le Delta du Niger",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=77
Nigeria : la fabrication locale de pièces et composants d'avions évoquée,24/01/2025,"Alors que l’installation d’un premier centre de maintenance d’avions se concrétise au Nigeria, le pays nourrirait déjà de plus grandes ambitions pour son industrie aéronautique. La fabrication locale de composants d’avions est maintenant évoquée.
Le Nigeria envisagerait de mettre en place une chaine de fabrication aéronautique qui produira des composants d’avions, selon des... (lien) 
24/01/2025 - Nigeria : la fabrication locale de pièces et composants d'avions évoquée",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=84
Afrique du Sud : Cyril Ramaphosa signe la Loi sur l’expropriation foncière sans compensation,24/01/2025,"La réforme foncière est une problématique majeure en Afrique du Sud. Au-delà de la dimension économique et de la performance globale du secteur agricole, cette question revêt un enjeu important pour la cohésion sociale.
Il aura fallu plus de cinq ans et plusieurs sessions de débats houleux et de consultations publiques. Jeudi 23 janvier, le président Cyril Ramaphosa (photo) a signé... (lien) 
24/01/2025 - Afrique du Sud : Cyril Ramaphosa signe la Loi sur l’expropriation foncière sans compensation",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=84
"Plus de 10 millions de cybermenaces détectées au Sénégal en 2024 : Kaspersky tire la sonnette d’alarme lors du ""KNext Dakar”",24/01/2025,"Le Sénégal poursuit sa transition numérique à un rythme soutenu, avec une adoption croissante des technologies connectées dans les secteurs industriels, financiers et publics. Cette modernisation s’accompagne cependant d’une recrudescence des cybermenaces, rendant les infrastructures critiques plus vulnérables aux attaques sophistiquées. Selon le Rapport INTERPOL de 2024 sur... (lien) 
24/01/2025 - Plus de 10 millions de cybermenaces détectées au Sénégal en 2024 : Kaspersky tire la sonnette d’alarme lors du ""KNext Dakar”",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=84
Côte d’Ivoire : Atlantique Assurance Vie et la Madgi scellent un partenariat pour une meilleure protection sociale,24/01/2025,"Atlantique Assurance Vie, filiale du Groupe panafricain Banque Centrale Populaire (BCP), et la Mutuelle des Agents de la Direction Générale des Impôts (MADGI) ont conclu deux conventions visant à renforcer la protection sociale des agents de la Direction Générale des Impôts et de leurs familles.
La cérémonie de signature s'est tenue le 14 janvier 2025 au siège de la MADGI, en présence... (lien) 
24/01/2025 - Côte d’Ivoire : Atlantique Assurance Vie et la Madgi scellent un partenariat pour une meilleure protection sociale",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=84
Le Burundi ratifie le protocole de la Communauté de l'Afrique de l'Est sur les TIC,24/01/2025,"Les autorités burundaises ambitionnent de développer le secteur des TIC pour stimuler la croissance économique nationale. C’est dans cette optique que le pays a signé un protocole d’accord avec le Vietnam en novembre 2024.
Le Sénat, la chambre haute du Parlement du Burundi, a adopté à l’unanimité le projet de loi portant ratification du protocole de la Communauté de l'Afrique de... (lien) 
24/01/2025 - Le Burundi ratifie le protocole de la Communauté de l'Afrique de l'Est sur les TIC",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=84
Vers de nouveaux partenariats entre les universités chinoises et burkinabè,24/01/2025,"En septembre dernier, des responsables chinois et burkinabè ont tenu une réunion pour établir les besoins prioritaires dans le cadre d’une collaboration entre les deux pays dans le domaine de l’enseignement supérieur. Cette réunion sera suivie de plusieurs autres.
Le Burkina Faso et la Chine se préparent à établir de nouveaux partenariats dans le domaine universitaire. Les dirigeants... (lien) 
24/01/2025 - Vers de nouveaux partenariats entre les universités chinoises et burkinabè",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=84
L’Agence américaine pour le commerce et le développement et la BAD renouvellent leur partenariat,24/01/2025,"La Banque africaine de développement et l’Agence américaine pour le commerce et le développement (USTDA) ont renouvelé un protocole d’accord, prolongeant leur partenariat stratégique pour cinq ans. Cet accord souligne un engagement commun à développer des infrastructures de qualité en Afrique en renforçant les systèmes nationaux de passation de marchés et en les alignant sur les... (lien) 
24/01/2025 - L’Agence américaine pour le commerce et le développement et la BAD renouvellent leur partenariat",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=84
RDC : le régulateur des médias voit la suspension de TikTok aux USA comme un avertissement,24/01/2025,"Suspendu aux USA le 18 janvier avant de finalement trouver un accord avec les autorités américaines, TikTok y sera de nouveau bientôt accessible selon le réseau social chinois. Une situation qu’observe le régulateur congolais des médias qui formulait lui aussi il y a quelques semaines des griefs contre la plateforme.
En République démocratique du Congo, le régulateur des médias a... (lien) 
24/01/2025 - RDC : le régulateur des médias voit la suspension de TikTok aux USA comme un avertissement",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=91
Révolution énergétique en Afrique : « la Mission 300 va éclairer l'avenir du continent » (BAD),24/01/2025,"Les chefs d’État africains, les leaders du secteur privé et les partenaires au développement se réuniront demain à Dar es Salaam, en Tanzanie, pour le Sommet de l’Énergie Mission 300. Ils s’engageront à mettre en œuvre des réformes ambitieuses et des actions concrètes afin d’étendre l’accès à une électricité fiable, abordable et durable à 300 millions de personnes en... (lien) 
24/01/2025 - Révolution énergétique en Afrique : « la Mission 300 va éclairer l'avenir du continent » (BAD)",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=91
"Maroc : le port de Tanger Med a traité 10,2 millions d’EVP en 2024, en hausse de 19%",24/01/2025,"Avec 8,6 millions d’EVP en 2023, Tanger Med avait déjà confirmé son statut de hub mondial d’importation et de transbordement de conteneurs. Le complexe portuaire marocain boucle 2024 avec 10,2 millions d’EVP. 
En 2024, le complexe portuaire de Tanger Med au Maroc a manutentionné 10,2 millions d’EVP selon le bilan d’activité 2024 publié par la Tanger Med Special Agency. Ce... (lien) 
24/01/2025 - Maroc : le port de Tanger Med a traité 10,2 millions d’EVP en 2024, en hausse de 19%",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=91
Copper 360 va acquérir le projet éolien Mulilo Springbok Wind Power en Afrique du Sud,24/01/2025,"Le secteur minier africain est confronté à la volatilité des prix de l'énergie et à la pollution de l'environnement due aux émissions massives de carbone. Dans ce contexte, les compagnies en Afrique du Sud misent davantage sur le renouvelable, pour réduire émissions et coûts.
La compagnie minière sud-africaine Copper 360 spécialisée dans l’extraction de cuivre, a annoncé le jeudi... (lien) 
24/01/2025 - Copper 360 va acquérir le projet éolien Mulilo Springbok Wind Power en Afrique du Sud",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=91
Sénégal : recrutement de 2000 enseignants pour réduire le déficit,24/01/2025,"En septembre, le gouvernement estimait son besoin d’enseignants à 4527 pour l’année scolaire 2024-2025. Pour résorber ce déficit, une feuille de route triennale pour le recrutement d’enseignants a été présentée.
Le ministère sénégalais de l’Éducation nationale a publié, le jeudi 23 janvier, un appel à candidatures en vue du recrutement de 2000 enseignants pour l’année... (lien) 
24/01/2025 - Sénégal : recrutement de 2000 enseignants pour réduire le déficit",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=91
Les levées de fonds des start-up africaines ont reculé de 7% en 2024 (Partech Africa),24/01/2025,"Les financements en dette ont connu une baisse à deux chiffres durant l’année écoulée, en raison notamment de la hausse des taux d'intérêt et de l'appréciation du billet vert par rapport aux monnaies africaines. Ce mode de financement non dilutif représente tout de même près du tiers du total des levées de fonds.  
Les start-up africaines ont levé 3,2 milliards de dollars... (lien) 
24/01/2025 - Les levées de fonds des start-up africaines ont reculé de 7% en 2024 (Partech Africa)",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=91
Le projet Mozambique LNG de TotalEnergies risque un nouveau report,24/01/2025,"En 2023, TotalEnergies a diligenté un rapport afin d’évaluer la situation sécuritaire de Cabo Delgado au Mozambique, où son projet gazier est à l’arrêt depuis bientôt 4 ans, en raison d’une insurrection djihadiste dans la région.
La reprise du projet gazier Mozambique LNG opéré par la major pétrolière française TotalEnergies n’est pas pour tout de suite. C’est ce que... (lien) 
24/01/2025 - Le projet Mozambique LNG de TotalEnergies risque un nouveau report",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=91
MTN Nigeria renouvelle ses licences 4G,24/01/2025,"Malgré le déploiement de la 5G, MTN continue d’investir dans les technologies antérieures. En mai 2023, l’entreprise avait déjà investi 58,7 milliards de nairas (37,7 millions $) pour renouveler sa licence 3G jusqu’en 2037. 
La société télécoms MTN Nigeria a annoncé, le mardi 21 janvier, le renouvellement de sa première licence de spectre dans la bande de 800 MHz pour... (lien) 
24/01/2025 - MTN Nigeria renouvelle ses licences 4G",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=98
La plus grande raffinerie du Soudan au cœur de combats entre l’armée et les FSR,24/01/2025,"Depuis le début de la guerre au Soudan en 2023, les Forces de Soutien Rapide (FSR) ont pris le contrôle de plusieurs infrastructures critiques, parmi lesquelles des installations pétrolières essentielles pour l’État.
Le jeudi 23 janvier, la presse locale du Soudan a annoncé des affrontements entre l’armée régulière et les FSR près de la raffinerie d’Al-Jeili, située au... (lien) 
24/01/2025 - La plus grande raffinerie du Soudan au cœur de combats entre l’armée et les FSR",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=98
"Gabon : Serge Brice Ngodjou, nouvel administrateur directeur général du FGIS",24/01/2025,"Il remplace Persis Lionel Essono Ondo, limogé un mois après sa nomination après des soupçons de fraude sur ses diplômes.
Lors du Conseil des ministres du mercredi 22 janvier 2025, Persis Lionel Essono Ondo (photo) a été démis de ses fonctions d’administrateur directeur général (ADG) du Fonds gabonais d’investissements stratégiques (FGIS). Il a été remplacé par Serge Brice... (lien) 
24/01/2025 - Gabon : Serge Brice Ngodjou, nouvel administrateur directeur général du FGIS",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=98
Entretien exclusif avec Adama Mariko (AFD) : « L’Afrique doit éviter un endettement non productif »,24/01/2025,"Coalition regroupant 530 banques publiques de développement à travers le monde, la plateforme Finance in Common lancée il y a cinq ans, vise à renforcer la collaboration entre des banques publiques diverses par leur taille et leur géographie, mais alignées sur des objectifs communs de développement. Chaque année, un sommet Finance en commun (FICS) consolide les efforts techniques... (lien) 
24/01/2025 - Entretien exclusif avec Adama Mariko (AFD) : « L’Afrique doit éviter un endettement non productif »",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=98
Mali : 11 millions $ pour soutenir le développement du secteur de la pêche,24/01/2025,"Au Mali, comme dans la majorité des pays de l’UEMOA, la pêche contribue de manière significative à l’économie en fournissant des emplois, des revenus et des sources de protéines alimentaires pour les populations locales.
Au Mali, le ministère de l’Élevage et de la Pêche a annoncé le mercredi 22 janvier en Conseil des ministres avoir mobilisé 7 milliards de francs CFA (11,1... (lien) 
24/01/2025 - Mali : 11 millions $ pour soutenir le développement du secteur de la pêche",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=98
Les exportations de cobalt de la RDC proches d’un nouveau pic historique en 2024,24/01/2025,"La production de cobalt de la RDC est sur une pente ascendante depuis quelques années, ce qui a conduit en 2023 à un record de 152 798 tonnes pour les exportations de cobalt. Les statistiques minières des 9 premiers mois de 2024 montrent que la RDC est en passe de battre déjà ce record.
La RDC a exporté 145 452 tonnes de cobalt durant les neuf premiers mois de 2024. Ce chiffre... (lien) 
24/01/2025 - Les exportations de cobalt de la RDC proches d’un nouveau pic historique en 2024",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=98
"Le projet hydroélectrique Lower Maguduza (13,5 MW) a démarré en Eswatini",23/01/2025,"En 2022, l’Eswatini affichait un taux d’électrification de 82% selon les données de la Banque Mondiale. Les énergies renouvelables participent à 65% de la production électrique du pays.
Le projet hydroélectrique Lower Maguduza d’une capacité de 13,5 MW et piloté par African Clean Energy Developments (ACED) et EIMS Africa en Eswatini a atteint son closing financier et entre en phase... (lien) 
23/01/2025 - Le projet hydroélectrique Lower Maguduza (13,5 MW) a démarré en Eswatini",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=98
Le CMA CGM COLUMBA arrive au canal de Suez après le cessez-le-feu à Gaza (Marine Traffic),23/01/2025,"CMA CGM avait annoncé en février 2024 la suspension de ses navettes via le canal de Suez face aux tensions en Mer Rouge. Si après le cessez-le-feu à Gaza, un de ses navires s’apprête à réemprunter ce passage, il s’agit pour l’armateur et d’autres transporteurs d’un premier test de sécurité.
Selon les données de la plateforme spécialisée en tracking Marine Traffic, CMA CGM... (lien) 
23/01/2025 - Le CMA CGM COLUMBA arrive au canal de Suez après le cessez-le-feu à Gaza (Marine Traffic)",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=105
Gabon : la présidentielle aura lieu le 12 avril (gouvernement),23/01/2025,"A leur arrivée au pouvoir, les militaires du CTRI avaient fixé les élections pour le mois d’août 2025. Cette nouvelle date anticipée intervient peu après l’adoption du nouveau code électoral qui autorise les militaires à se présenter aux élections sous certaines conditions.
Au Gabon, l’élection présidentielle aura lieu le 12 avril 2025, a annoncé le gouvernement de transition,... (lien) 
23/01/2025 - Gabon : la présidentielle aura lieu le 12 avril (gouvernement)",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=105
"La production de la mine d’or Sadiola a augmenté de 13 % au Mali en 2024, mais…",23/01/2025,"La mine d’or Sadiola a produit 171 007 onces d’or au Mali en 2023. Son propriétaire Allied Gold a revu à la hausse ses attentes en 2024, avec l’intention de produire 195 000 à 205 000 onces d’or. 
La mine d’or Sadiola au Mali a produit 193 462 onces en 2024. C’est ce qu’il faut retenir des résultats opérationnels publiés mercredi 22 janvier par Allied Gold,... (lien) 
23/01/2025 - La production de la mine d’or Sadiola a augmenté de 13 % au Mali en 2024, mais…",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=105
Tchad : le MPS prend le contrôle du Parlement en remportant les législatives,23/01/2025,"La proclamation des résultats par le Conseil constitutionnel tchadien intervient après la contestation par les partis politiques des résultats provisoires annoncés par l’ANGE.
Au Tchad, le parti au pouvoir, le Mouvement patriotique du salut (MPS), a remporté une large victoire en obtenant 124 des 188 sièges de l'Assemblée nationale, selon les résultats définitifs proclamés par le... (lien) 
23/01/2025 - Tchad : le MPS prend le contrôle du Parlement en remportant les législatives",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=105
Le britannique Kantar choisi pour mesurer les audiences audiovisuelles en Côte d’Ivoire,23/01/2025,"Les autorités ivoiriennes annoncent depuis plusieurs semaines un outil de mesure d’audience. La Haute Autorité de la Communication Audiovisuelle affirme avoir sélectionné un partenaire technique pour sa mise en place. 
En Côte d’Ivoire, Kantar sera désormais chargé de la mesure d’audience audiovisuelle. La Haute Autorité de la Communication Audiovisuelle (HACA) a annoncé le mardi... (lien) 
23/01/2025 - Le britannique Kantar choisi pour mesurer les audiences audiovisuelles en Côte d’Ivoire",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=105
Le Kenya adopte le système dual dans l’enseignement technique et professionnel,23/01/2025,"En réformant son système d’EFTP, le Kenya veut combler son déficit en compétences. Plus encore, le pays aspire à attirer plus d’investissements grâce à sa ressource humaine qualifiée.
Le Conseil du gouvernement kényan a approuvé la mise en œuvre de la politique de formation duale dans l’enseignement et la formation technique et professionnelle (EFTP). Le Conseil, réuni mardi 21... (lien) 
23/01/2025 - Le Kenya adopte le système dual dans l’enseignement technique et professionnel",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=105
Le Sénégal étudie un projet de loi pour encadrer l’e-santé,23/01/2025,"Le Sénégal s’est tourné vers la Banque mondiale pour soutenir la numérisation de son système sanitaire. Mais en l’absence de cadre légal, ces avancées pourraient être contre-productives pour les populations.
Le Sénégal s'apprête à franchir une nouvelle étape dans la modernisation de son système sanitaire avec un projet de loi visant à réglementer l’e-santé. C’est qu’a... (lien) 
23/01/2025 - Le Sénégal étudie un projet de loi pour encadrer l’e-santé",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=105
MainOne intègre le câble Equiano à son réseau pour réduire les interruptions d'Internet,23/01/2025,"En 2024, l’Afrique a subi plusieurs perturbations d’Internet, notamment en raison de ruptures de câbles sous-marins. Face à ces défis, les fournisseurs de connectivité, comme MainOne, s’efforcent de renforcer la fiabilité de leurs réseaux.
MainOne, fournisseur de services de connectivité et de centres de données en Afrique de l’Ouest, a annoncé, le mardi 21 janvier,... (lien) 
23/01/2025 - MainOne intègre le câble Equiano à son réseau pour réduire les interruptions d'Internet",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=112
La Guinée se rapproche de la France pour accélérer sa transformation numérique,23/01/2025,"Le pays mise sur la transformation numérique pour booster son développement socioéconomique. Pour y parvenir, le gouvernement s'appuie notamment sur la coopération internationale et les partenariats public-privé. 
La Guinée veut renforcer sa coopération avec la France pour accélérer sa transformation numérique. Lundi 20 janvier, Rose Pola Pricemou (photo, à gauche), ministre des... (lien) 
23/01/2025 - La Guinée se rapproche de la France pour accélérer sa transformation numérique",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=112
"En 2024/2025, l'Afrique subsaharienne importera plus de maïs",23/01/2025,"Au Sud du Sahara, le maïs domine le marché des céréales. Première graminée produite et consommée, la denrée de base reste aussi la moins importée, contrairement au riz et au blé.   
4,7 millions de tonnes. C’est le volume de maïs que devrait acquérir l’Afrique subsaharienne (ASS) en 2024/2025, selon les dernières prévisions du Département américain de... (lien) 
23/01/2025 - En 2024/2025, l'Afrique subsaharienne importera plus de maïs",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=112
Le Sénégal lance un projet agricole de 139 millions $ avec un partenaire italien,23/01/2025,"Deuxième puissance économique de l’UEMOA après la Côte d’Ivoire, le Sénégal s’engage depuis quelques années dans une politique en faveur de la souveraineté alimentaire. Pour concrétiser cette ambition, le gouvernement intensifie la coopération avec ses partenaires.
Au Sénégal, Mabouba Diagne, ministre de l’Agriculture, de la Souveraineté alimentaire et de l’Élevage, a... (lien) 
23/01/2025 - Le Sénégal lance un projet agricole de 139 millions $ avec un partenaire italien",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=112
La République centrafricaine prépare la numérisation de ses services fiscaux,23/01/2025,"Depuis la pandémie de la Covid-19 qui a mis en exergue les avantages du digital dans divers domaines, les pays africains accélèrent leur transformation numérique. La République centrafricaine suit elle aussi la tendance de cette révolution technologique.
Les autorités centrafricaines veulent numériser le paiement des impôts et taxes. C’est dans ce cadre que Hervé Ndoba, le ministre... (lien) 
23/01/2025 - La République centrafricaine prépare la numérisation de ses services fiscaux",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=112
Le Niger discute avec des investisseurs libano-roumains pour déployer la 4 et la 5G,23/01/2025,"Cherchant à répondre à ses besoins en connectivité numérique, le Niger pourrait amorcer une étape importante dans le développement de ses infrastructures télécoms. Les autorités du pays explorent en effet des opportunités de partenariat technologique.
Le ministre nigérien de la Communication, des Postes et de l'Économie numérique, Sidi Mohamed Raliou, a reçu le mercredi 22 janvier... (lien) 
23/01/2025 - Le Niger discute avec des investisseurs libano-roumains pour déployer la 4 et la 5G",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=112
Norfund renforce son appui à CrossBoundary Energy en Afrique avec 40 millions $,23/01/2025,"CrossBoundary Energy fournit aux entreprises africaines des solutions d'énergies renouvelables. Son portefeuille de projets est actuellement réparti dans 18 pays sur le continent.
CrossBoundary Energy (CBE), spécialiste des solutions énergétiques décentralisées pour les entreprises, a reçu un second investissement de 40 millions USD de Norfund, qui double ainsi son investissement initial... (lien) 
23/01/2025 - Norfund renforce son appui à CrossBoundary Energy en Afrique avec 40 millions $",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=112
Nigeria : le gouvernement s’associe à WIOCC pour étendre l’accès à Internet à domicile,23/01/2025,"L’Internet fixe reste peu développé au Nigeria. Par exemple, l’Internet mobile représente 99,62 % des 134,78 millions d’abonnements Internet recensés au 31 octobre 2024 par le régulateur télécoms.
Bosun Tijani (photo, au centre), le ministre nigérian des Communications, de l’Innovation et de l’Économie numérique, a annoncé le mercredi 22 janvier la signature d’un... (lien) 
23/01/2025 - Nigeria : le gouvernement s’associe à WIOCC pour étendre l’accès à Internet à domicile",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=119
Les investissements directs étrangers en Afrique ont crû de 84% en 2024 (CNUCED),23/01/2025,"Malgré une tendance mondiale à la baisse, les flux d'IDE vers le continent ont connu une forte augmentation durant l’année écoulée. Mais cette hausse découle essentiellement d’un seul méga-projet touristique et urbain en Egypte.   
Les flux d’investissements directs étrangers (IDE) à destination de l’Afrique ont enregistré une hausse de 84% en 2024 pour s’établir... (lien) 
23/01/2025 - Les investissements directs étrangers en Afrique ont crû de 84% en 2024 (CNUCED)",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=119
Le Kenya exclut la Somalie et la Libye de sa politique d’entrée sans visa,23/01/2025,"En 2024, le Kenya a reculé de 17 places, se classant 46e sur 54 pays, selon l’Indice d'ouverture des visas en Afrique (AVOI).
Le gouvernement kényan lève l’exigence d’autorisation de voyage électronique (eTA) pour l'entrée des citoyens africains sur son territoire, à l'exception des ressortissants de la Somalie et de la Libye, en raison de « problèmes de sécurité ».... (lien) 
23/01/2025 - Le Kenya exclut la Somalie et la Libye de sa politique d’entrée sans visa",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=119
RDC : l’extension du terminal à conteneurs du port de Matadi confiée à Eiffage,23/01/2025,"Au port de Matadi en RDC, un programme d’extension et de remise à niveau est en cours d’exécution depuis quelques années. Les travaux prévus concernent aussi le terminal à conteneurs, un chantier confié à Eiffage.
Le groupe français de BTP Eiffage a annoncé l’obtention d’un contrat à 100 millions d’euros par sa filiale Eiffage Génie Civil Marine pour la rénovation et... (lien) 
23/01/2025 - RDC : l’extension du terminal à conteneurs du port de Matadi confiée à Eiffage",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=119
